GW x geral,Pos/Neg/Neutro para o ambientalismo,id,sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,casa,tema,autor,link
,,2263785,PL,4820,2020,"""Cria o projeto ""Lixo Legal"" a ser implantado em todos os municípios brasileiros e dá outras providências.""",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263785
,,2263833,PL,4826,2020,“Estabelece a obrigatoriedade da existência de caixas de retenção de esgoto nos prédios e construções que geram resíduos poluentes”,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263833
,,2263834,PL,4827,2020,"Acrescenta dispositivos à Lei nº 5.197, de 3 de janeiro de 1967, para dispor sobre o controle de espécies exóticas invasoras.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Santini,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263834
,,2263835,PL,4828,2020,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para dispor sobre tráfico de fauna e facilitar o controle de espécies exóticas invasoras.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Santini,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263835
,,2263836,PL,4829,2020,"Acrescenta dispositivos à Lei nº 5.197, de 3 de janeiro de 1967, para dispor sobre o controle de fauna silvestre.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Santini,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263836
,,2264051,PL,4839,2020,Estabelece diretrizes para as políticas públicas de desenvolvimento sustentável dos povos e comunidades tradicionais.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Felipe Carreras,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264051
,,2264071,PDL,443,2020,"Susta a Resolução da Diretoria Colegiada da Agência Nacional de Vigilância Sanitária (ANVISA) que permite o uso dos estoques remanescentes em posse dos agricultores brasileiros de produtos à base de Paraquat, para a safra 2020-2021.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Alessandro Molon,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264071
,,2264132,PL,4853,2020,Proíbe a comercialização e uso de medicamentos anti-cio em todo o território nacional.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264132
,,2264134,PL,4854,2020,“Concede abatimento de Imposto de Renda a todos os proprietários de imóveis que realizam captação de água da chuva”,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264134
,,2264144,PL,4629,2020,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, e o Decreto-Lei nº 917, de 8 de outubro de 1969, que dispõe sobre o emprego da aviação agrícola no País, para incluir o uso da aviação agrícola nas diretrizes e políticas governamentais de combate a incêndios florestais.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Senado Federal - Carlos Fávaro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264144
,,2264198,PL,4864,2020,Obriga os síndicos e administradores de condomínios a comunicar casos de maus tratos contra animais às autoridades competentes.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264198
,,2264202,PDL,444,2020,"Susta os efeitos da alteração da Resolução da Diretoria Colegiada RDC -177, de 2017 que permite o uso dos estoques do agrotóxico Paraquate até 31 de agosto de 2021.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Carlos Veras; Célio Moura; João Daniel; Marcon; Nilto Tatto; Padre João; Patrus Ananias; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264202
,,2264216,PL,4871,2020,Dispõe sobre medidas de segurança na circulação de cães perigosos ou potencialmente perigosos.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Otoni de Paula,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264216
,,2264242,PDL,446,2020,Susta os efeitos da Resolução da Diretoria Colegiada da Agência Nacional de Vigilância Sanitária (ANVISA) em relação à permissão de uso dos estoques remanescentes de produtos à base de Paraquate para a safra 2020-2021.,0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Áurea Carolina; David Miranda; Edmilson Rodrigues; Fernanda Melchionna; Glauber Braga; Ivan Valente; Luiza Erundina; Marcelo Freixo; Sâmia Bomfim; Talíria Petrone,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264242
,,2264249,PL,4879,2020,Dispõe sobre os empreendimentos de turismo rural da agricultura familiar.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Geninho Zuliani,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264249
,,2264296,PL,4902,2020,Altera a redação do art. 41 da Lei 9.605 de 1988 para aumentar a pena para aqueles que provocarem incêndios florestais.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264296
,,2264300,PL,4906,2020,Altera a redação do art. 41 da Lei 9.605 de 1988 para incluir o Bioma do Pantanal no tipo previsto no caput.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264300
,,2264310,PLP,246,2020,"Institui o complexo geoeconômico e social do Matopiba, nos termos do art. 43 da Constituição Federal e dá outras providências.",0,140,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Pastor Gil,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264310
,,2264342,PL,4926,2020,"Estabelece indenização e assegura pensão por morte de dependentes de brigadistas, chefes de esquadrão e chefes de brigada do PREVFOGO/IBAMA.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264342
,,2264343,PL,4927,2020,Altera a redação do art. 10 da Lei 4.829/1965 para considerar inidôneo para fins de obtenção de crédito rural os condenados pelo crime previsto no 41 da Lei 9.605/1998,0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264343
,,2264344,PL,4928,2020,"Institui o dia do Brigadista Florestal, que será comemorado no dia 1º de setembro.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264344
,,2264348,PL,4930,2020,"Altera o art. 41 da Lei nº 9.605, de 12 de fevereiro de 1998, para agravar as sanções e restrições administrativas na hipótese de prática de incêndios criminosos contra matas ou florestas.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rogério Correia,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264348
,,2264351,PL,4933,2020,"Insere dispositivos na Lei nº 12.651, de 25 de maio de 2012, para proibir o desenvolvimento de atividades econômicas em áreas queimadas, sem autorização.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart; Enrico Misasi; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264351
,,2264352,PDL,450,2020,"Susta a Resolução nº 428 de 07 de outubro de 2020, da Agência Nacional de Vigilância Sanitária (ANVISA), que permite a utilização de estoque remanescente do agrotóxico paraquate.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Célio Studart; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264352
,,2264354,PL,4934,2020,"Altera o art. 41 da Lei nº 9.605, de 12 de fevereiro de 1998, para agravar as sanções e restrições administrativas na hipótese de prática de incêndios criminosos contra matas ou florestas.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rogério Correia,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264354
